Transaction_ID,Date,Time,Product_ID,Category,Product_Name,Brand,Price,Quantity,Total_Spent,Payment_Method,Store_Location
T00389,2024-08-24,13:06,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00390,2024-07-17,15:00,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Credit Card,"San Diego, CA"
T00391,2024-09-09,10:42,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Mobile Payment,"San Diego, CA"
T00392,2024-08-09,19:16,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Cash,"San Diego, CA"
T00393,2024-09-01,13:15,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Cash,"San Diego, CA"
T00394,2024-09-08,15:39,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Debit Card,"San Diego, CA"
T00395,2024-08-11,16:49,BP002,Backpacks,Heritage Backpack,Herschel,59.99,4,239.96,Debit Card,"San Diego, CA"
T00396,2024-07-26,18:28,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Mobile Payment,"San Diego, CA"
T00397,2024-08-01,11:24,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Gift Card,"San Diego, CA"
T00398,2024-08-22,13:04,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Debit Card,"San Diego, CA"
T00399,2024-07-21,11:21,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Debit Card,"San Diego, CA"
T00400,2024-08-12,20:17,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Gift Card,"San Diego, CA"
T00401,2024-08-06,17:37,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Mobile Payment,"San Diego, CA"
T00402,2024-08-11,14:41,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Gift Card,"San Diego, CA"
T00403,2024-08-07,18:45,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Credit Card,"San Diego, CA"
T00404,2024-09-07,20:22,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00405,2024-07-19,14:01,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Gift Card,"San Diego, CA"
T00406,2024-09-13,19:40,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Credit Card,"San Diego, CA"
T00407,2024-08-27,17:40,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Gift Card,"San Diego, CA"
T00408,2024-09-01,11:18,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Mobile Payment,"San Diego, CA"
T00409,2024-08-07,16:47,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00410,2024-07-22,10:26,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00411,2024-08-08,19:35,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Debit Card,"San Diego, CA"
T00412,2024-08-29,17:36,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Debit Card,"San Diego, CA"
T00413,2024-08-28,18:22,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Credit Card,"San Diego, CA"
T00414,2024-09-07,11:15,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Gift Card,"San Diego, CA"
T00415,2024-07-20,15:27,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00416,2024-08-18,14:57,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Credit Card,"San Diego, CA"
T00417,2024-09-03,16:10,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Cash,"San Diego, CA"
T00418,2024-07-27,12:22,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Cash,"San Diego, CA"
T00419,2024-08-07,19:27,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Gift Card,"San Diego, CA"
T00420,2024-09-04,19:24,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00421,2024-07-19,15:16,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Mobile Payment,"San Diego, CA"
T00422,2024-08-10,16:59,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00423,2024-08-04,20:57,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Gift Card,"San Diego, CA"
T00424,2024-08-27,18:49,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00425,2024-08-24,20:01,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00426,2024-08-16,10:56,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Credit Card,"San Diego, CA"
T00427,2024-08-03,12:48,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00428,2024-08-06,18:51,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Debit Card,"San Diego, CA"
T00429,2024-07-27,20:50,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Credit Card,"San Diego, CA"
T00430,2024-08-24,15:10,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Cash,"San Diego, CA"
T00431,2024-08-16,20:56,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00432,2024-07-24,12:55,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Debit Card,"San Diego, CA"
T00433,2024-09-06,19:37,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Cash,"San Diego, CA"
T00434,2024-07-17,20:56,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Credit Card,"San Diego, CA"
T00435,2024-09-02,19:45,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Cash,"San Diego, CA"
T00436,2024-08-15,20:42,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Debit Card,"San Diego, CA"
T00437,2024-08-14,14:10,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00438,2024-07-19,11:01,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00439,2024-08-14,17:55,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Mobile Payment,"San Diego, CA"
T00440,2024-07-24,15:20,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Gift Card,"San Diego, CA"
T00441,2024-07-23,16:19,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Cash,"San Diego, CA"
T00442,2024-08-04,14:07,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Debit Card,"San Diego, CA"
T00443,2024-08-12,14:13,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Cash,"San Diego, CA"
T00444,2024-08-02,16:33,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Credit Card,"San Diego, CA"
T00445,2024-09-08,12:43,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00446,2024-07-27,12:43,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00447,2024-08-15,15:15,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Cash,"San Diego, CA"
T00448,2024-09-13,16:42,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Credit Card,"San Diego, CA"
T00449,2024-07-28,19:57,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Cash,"San Diego, CA"
T00450,2024-08-02,18:26,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Debit Card,"San Diego, CA"
T00451,2024-08-18,10:08,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Credit Card,"San Diego, CA"
T00452,2024-09-09,14:30,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00453,2024-07-17,16:50,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Mobile Payment,"San Diego, CA"
T00454,2024-07-27,16:11,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Cash,"San Diego, CA"
T00455,2024-08-08,18:36,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Debit Card,"San Diego, CA"
T00456,2024-09-05,20:38,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00457,2024-07-21,16:43,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Mobile Payment,"San Diego, CA"
T00458,2024-09-13,16:14,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00459,2024-08-16,16:51,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Cash,"San Diego, CA"
T00460,2024-07-17,12:20,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00461,2024-08-13,12:32,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Credit Card,"San Diego, CA"
T00462,2024-08-04,20:27,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00463,2024-08-23,15:06,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Mobile Payment,"San Diego, CA"
T00464,2024-09-06,18:41,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Mobile Payment,"San Diego, CA"
T00465,2024-08-03,18:06,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Debit Card,"San Diego, CA"
T00466,2024-08-27,11:52,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Debit Card,"San Diego, CA"
T00467,2024-09-03,20:44,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Gift Card,"San Diego, CA"
T00468,2024-07-31,19:52,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Cash,"San Diego, CA"
T00469,2024-08-21,18:11,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00470,2024-09-02,16:29,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Cash,"San Diego, CA"
T00471,2024-08-20,11:52,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Gift Card,"San Diego, CA"
T00472,2024-08-04,17:08,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00473,2024-08-10,18:33,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Cash,"San Diego, CA"
T00474,2024-08-29,12:21,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00475,2024-08-04,18:09,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Debit Card,"San Diego, CA"
T00476,2024-07-26,17:50,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Mobile Payment,"San Diego, CA"
T00477,2024-08-06,20:58,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Gift Card,"San Diego, CA"
T00478,2024-07-27,14:12,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Debit Card,"San Diego, CA"
T00479,2024-07-29,15:04,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Gift Card,"San Diego, CA"
T00480,2024-08-04,18:11,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00481,2024-08-02,12:04,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Gift Card,"San Diego, CA"
T00482,2024-09-10,16:44,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Debit Card,"San Diego, CA"
T00483,2024-07-17,14:54,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00484,2024-08-25,14:22,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Credit Card,"San Diego, CA"
T00485,2024-09-05,19:11,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Debit Card,"San Diego, CA"
T00486,2024-07-23,11:51,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Credit Card,"San Diego, CA"
T00487,2024-07-30,10:51,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Credit Card,"San Diego, CA"
T00488,2024-07-18,11:42,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00489,2024-07-21,12:20,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Credit Card,"San Diego, CA"
T00490,2024-08-10,18:07,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Debit Card,"San Diego, CA"
T00491,2024-08-04,14:52,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Mobile Payment,"San Diego, CA"
T00492,2024-07-29,19:07,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Gift Card,"San Diego, CA"
T00493,2024-09-09,13:00,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Gift Card,"San Diego, CA"
T00494,2024-07-26,14:56,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Debit Card,"San Diego, CA"
T00495,2024-08-20,20:17,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Debit Card,"San Diego, CA"
T00496,2024-08-13,20:56,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Gift Card,"San Diego, CA"
T00497,2024-09-09,12:17,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Debit Card,"San Diego, CA"
T00498,2024-07-27,11:55,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00499,2024-08-25,14:23,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Debit Card,"San Diego, CA"
T00500,2024-09-03,15:02,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Credit Card,"San Diego, CA"
T00501,2024-08-23,20:54,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Mobile Payment,"San Diego, CA"
T00502,2024-08-04,11:28,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Credit Card,"San Diego, CA"
T00503,2024-07-23,18:08,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Cash,"San Diego, CA"
T00504,2024-07-31,16:32,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Debit Card,"San Diego, CA"
T00505,2024-08-05,15:09,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Cash,"San Diego, CA"
T00506,2024-07-31,16:08,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Cash,"San Diego, CA"
T00507,2024-08-13,15:14,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00508,2024-09-12,15:18,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Debit Card,"San Diego, CA"
T00509,2024-08-23,13:46,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Gift Card,"San Diego, CA"
T00510,2024-07-24,17:45,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Gift Card,"San Diego, CA"
T00511,2024-08-28,19:22,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Credit Card,"San Diego, CA"
T00512,2024-09-01,14:13,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Mobile Payment,"San Diego, CA"
T00513,2024-08-12,19:00,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00514,2024-07-22,11:03,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Credit Card,"San Diego, CA"
T00515,2024-08-20,19:09,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Debit Card,"San Diego, CA"
T00516,2024-09-07,18:52,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00517,2024-08-29,19:57,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Mobile Payment,"San Diego, CA"
T00518,2024-08-12,10:56,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00519,2024-08-10,17:47,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Mobile Payment,"San Diego, CA"
T00520,2024-08-13,15:15,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Debit Card,"San Diego, CA"
T00521,2024-09-05,10:03,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Cash,"San Diego, CA"
T00522,2024-07-17,17:13,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00523,2024-07-18,11:10,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Debit Card,"San Diego, CA"
T00524,2024-08-10,13:04,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00525,2024-09-10,16:31,BP002,Backpacks,Heritage Backpack,Herschel,59.99,4,239.96,Gift Card,"San Diego, CA"
T00526,2024-07-20,19:12,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
T00527,2024-07-26,19:10,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Credit Card,"San Diego, CA"
T00528,2024-08-30,13:48,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Debit Card,"San Diego, CA"
T00529,2024-08-13,19:17,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Gift Card,"San Diego, CA"
T00530,2024-09-05,13:55,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Debit Card,"San Diego, CA"
T00531,2024-07-24,14:42,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Cash,"San Diego, CA"
T00532,2024-09-04,17:09,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00533,2024-07-28,11:08,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Cash,"San Diego, CA"
T00534,2024-08-12,20:12,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Cash,"San Diego, CA"
T00535,2024-08-09,17:29,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Credit Card,"San Diego, CA"
T00536,2024-09-01,10:57,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00537,2024-07-29,19:49,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00538,2024-09-02,15:28,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Credit Card,"San Diego, CA"
T00539,2024-08-26,18:53,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Debit Card,"San Diego, CA"
T00540,2024-08-01,11:02,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Credit Card,"San Diego, CA"
T00541,2024-08-24,17:17,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Cash,"San Diego, CA"
T00542,2024-08-06,20:58,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Debit Card,"San Diego, CA"
T00543,2024-08-28,17:06,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Debit Card,"San Diego, CA"
T00544,2024-08-08,13:08,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Credit Card,"San Diego, CA"
T00545,2024-09-07,13:50,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Gift Card,"San Diego, CA"
T00546,2024-09-11,10:59,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Gift Card,"San Diego, CA"
T00547,2024-08-19,19:02,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00548,2024-07-31,13:28,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00549,2024-09-07,16:19,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Credit Card,"San Diego, CA"
T00550,2024-07-18,14:34,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Mobile Payment,"San Diego, CA"
T00551,2024-07-17,11:14,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Mobile Payment,"San Diego, CA"
T00552,2024-07-28,18:10,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Debit Card,"San Diego, CA"
T00553,2024-09-11,10:15,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Cash,"San Diego, CA"
T00554,2024-08-31,18:10,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Credit Card,"San Diego, CA"
T00555,2024-08-09,14:05,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Debit Card,"San Diego, CA"
T00556,2024-08-08,17:57,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Debit Card,"San Diego, CA"
T00557,2024-07-31,16:08,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Gift Card,"San Diego, CA"
T00558,2024-07-21,18:00,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Debit Card,"San Diego, CA"
T00559,2024-08-04,17:03,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Credit Card,"San Diego, CA"
T00560,2024-08-31,12:29,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Mobile Payment,"San Diego, CA"
T00561,2024-09-12,19:58,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Debit Card,"San Diego, CA"
T00562,2024-07-24,13:20,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00563,2024-08-20,14:11,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Debit Card,"San Diego, CA"
T00564,2024-07-31,18:20,BP002,Backpacks,Heritage Backpack,Herschel,59.99,4,239.96,Credit Card,"San Diego, CA"
T00565,2024-08-30,16:00,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00566,2024-08-15,13:08,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Mobile Payment,"San Diego, CA"
T00567,2024-07-17,11:16,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Gift Card,"San Diego, CA"
T00568,2024-07-23,20:45,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Credit Card,"San Diego, CA"
T00569,2024-07-15,13:43,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Debit Card,"San Diego, CA"
T00570,2024-07-18,20:32,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Gift Card,"San Diego, CA"
T00571,2024-07-16,10:06,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Gift Card,"San Diego, CA"
T00572,2024-07-15,10:17,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Mobile Payment,"San Diego, CA"
T00573,2024-08-02,10:17,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Credit Card,"San Diego, CA"
T00574,2024-07-21,11:38,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Credit Card,"San Diego, CA"
T00575,2024-07-27,20:34,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Debit Card,"San Diego, CA"
T00576,2024-08-01,16:46,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00577,2024-08-13,19:38,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Debit Card,"San Diego, CA"
T00578,2024-08-27,11:22,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Gift Card,"San Diego, CA"
T00579,2024-08-08,16:26,SH001,Shoes,Old Skool Sneakers,Vans,59.99,4,239.96,Cash,"San Diego, CA"
T00580,2024-08-24,10:09,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00581,2024-09-07,17:24,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00582,2024-09-10,19:00,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Credit Card,"San Diego, CA"
T00583,2024-09-10,19:40,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Cash,"San Diego, CA"
T00584,2024-09-12,11:16,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Mobile Payment,"San Diego, CA"
T00585,2024-08-26,10:33,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
